totmou;totrev;creditcd;eqpdays;Customer_ID
19472;266464;Y;726;1024660
3301;7217;Y;637;1023236
31311;207682;N;76;1040324
2348;46465;N;202;1094631
22582;216928;Y;237;1051282
3548;41517;Y;181;1093332
11668;266614;N;674;1032085
3837;118487;Y;645;1041046
3945;62514;N;242;1095632
9037;20738;Y;949;1013402
2304;68165;Y;622;1024291
5212;93433;Y;508;1042075
3246;46666;Y;357;1064506
7477;100753;Y;633;1030437
18708;292164;Y;339;1040900
4223;62763;N;271;1089049
1373;93506;Y;186;1043266
11345;111056;N;103;1074392
4782;115179;N;163;1010192
5039;13909;Y;182;1008517
18016;243164;Y;416;1036515
16527;111181;Y;594;1040020
5929;104611;Y;546;1044999
8441;110202;Y;294;1006875
1756;40782;Y;612;1025163
3044;42768;Y;308;1083386
1479;41386;N;206;1091112
4297;4497;Y;672;1032504
2540;35512;N;300;1085292
11308;212605;Y;464;1064302
5215;63469;Y;439;1044872
5526;154783;N;306;1011382
19322;156676;N;313;1027409
9027;95706;Y;42;1031053
11812;89154;N;205;1081692
2029;39678;Y;366;1053001
5605;81201;N;180;1074007
4670;97935;Y;470;1041634
362;42362;Y;187;1033060
6255;117015;N;510;1056248
8611;82174;Y;215;1078265
328;24308;Y;198;1084158
1146;26931;Y;282;1077221
5252;27695;Y;202;1082393
9013;39286;N;185;1092960
3473;51458;Y;470;1053430
3984;5217;N;312;1081834
12963;201188;Y;658;1098157
13581;111314;Y;302;1086336
4364;43939;Y;655;1034575
7432;95487;Y;644;1028123
5404;55267;N;321;1069795
258;5467;Y;257;1094932
3511;6485;N;473;1041280
3286;66695;Y;390;1058408
8502;118105;N;275;1029111
4232;26855;Y;218;1056480
5269;85831;Y;308;1036823
3245;50896;N;104;1054806
9037;121808;Y;269;1099403
2982;80392;N;909;1099463
278;1847;Y;185;1086564
13872;108164;Y;140;1034749
13222;212913;N;149;1043567
371;54878;Y;518;1055127
10616;219153;N;504;1057120
21002;270676;N;888;1011602
6751;400;Y;62;1085671
38624;264864;Y;490;1021667
2365;57445;N;196;1094933
6100;50131;N;381;1079163
5901;91742;N;344;1055864
10176;88055;Y;214;1096392
7712;127699;N;767;1017666
1366;1661;Y;271;1068097
4584;138525;Y;804;1018315
4101;81459;Y;532;1035772
12254;10929;Y;254;1090891
8203;72581;Y;4;1052614
5995;112583;Y;680;1027628
9104;101049;Y;544;1034859
7557;145597;N;674;1025164
17389;212102;Y;208;1006490
3337;47531;N;11;1094209
17493;163751;N;28;1065161
1298;54816;N;468;1048284
9419;115364;Y;719;1034280
3681;81895;Y;72;1029134
3583;121881;N;1249;1003286
2170;89509;Y;863;1010287
16422;167916;N;262;1051301
1511;3843;N;754;1027824
2802;51052;Y;432;1045569
14957;167092;Y;593;1040182
751;4822;Y;392;1066259
4332;50033;N;246;1080127
3442;86247;Y;656;1021818
4114;59568;Y;69;1034541
2182;66218;N;525;1054183
2600;37145;Y;228;1093208
5196;64133;N;432;1069244
9062;67659;N;53;1094314
10722;134166;Y;288;1038350
9619;129739;Y;494;1038368
1108;51986;Y;197;1092004
17492;233553;N;7;1047969
10107;74285;N;211;1094181
15450;184663;Y;434;1099001
15240;164432;Y;-1;1035737
4857;39195;Y;100;1065571
6687;133295;Y;591;1017741
6174;154662;Y;167;1019499
9010;95816;N;182;1054954
4388;66101;N;461;1049105
324;35722;N;311;1082125
2361;41656;N;361;1063574
13133;64786;Y;391;1076835
5382;66523;Y;633;1029323
6339;11927;Y;86;1022764
3647;187852;N;577;1009359
20788;232823;Y;732;1006837
1084;53805;Y;799;1015554
6769;89094;Y;463;1064616
1190;47041;Y;192;1097130
10557;140099;Y;153;1006052
5461;65904;Y;425;1070238
6024;49419;Y;-1;1095461
11822;71513;Y;293;1064880
4519;56604;Y;32;1075781
1040;33914;N;274;1079064
8025;23411;Y;353;1086813
7690;92379;Y;189;1042843
1747;53169;Y;331;1085955
4893;138385;Y;969;1010375
84;65793;Y;459;1042803
16782;146302;N;358;1020094
8716;168251;Y;933;1007427
8724;172792;Y;876;1099249
6611;37375;;350;1072520
3760;70584;;362;1070673
31328;204466;N;137;1027116
2618;51651;Y;460;1054660
2285;39754;N;235;1088123
4251;53353;Y;481;1061482
2822;32187;Y;322;1059649
14870;102464;Y;369;1059804
18354;260025;Y;636;1029595
17158;85742;Y;106;1045672
9999;114658;Y;7;1030958
1048;343;N;348;1017913
5496448667;440215;Y;526;1000756
4939;130548;;218;1093481
8608;119082;Y;111;1091239
6424;96661;Y;438;1030111
184;65885;N;575;1041959
3701;50673;N;124;1070956
7542;105831;Y;779;1022023
22753;15879;Y;334;1059858
9924;111187;Y;170;1049940
8765;92303;Y;134;1020309
5481;45768;N;191;1097244
7791;70298;N;319;1060206
3484;75694;Y;586;1036461
5194;136526;Y;571;1003800
3936;100045;Y;300;1063434
3284;22125;N;317;1080041
2342;6271;Y;554;1033914
6386;72048;Y;100;1077341
1267;627;Y;556;1033771
6003;57063;Y;402;1074312
1621;58654;Y;335;1075684
9560;135959;Y;328;1098518
21602;388643;N;43;1003169
6550;55347;N;306;1083965
12072;117881;Y;4;1038041
2159;64741;Y;359;1085725
11316;71446;;312;1081953
304;65648;Y;1041;1007399
6553;47303;Y;273;1079562
6891;9301;N;458;1065455
2106;24871;Y;208;1080239
5823;33988;Y;230;1075042
2223;28486;Y;199;1083576
1589;58288;N;505;1056938
5195;105979;N;696;1006644
17193;135831;Y;245;1041082
17407;177119;N;272;1075800
5503;118998;Y;453;1050014
1654;91698;Y;949;1006339
3621;101175;N;999;1009201
737;85405;Y;863;1018491
3858;79467;Y;319;1070082
1891;43249;N;394;1065953
10041;137866;Y;402;1006532
25905;210459;Y;389;1017664
4483;77067;Y;715;1022048
13349;191442;;60;1050146
2342;31381;Y;289;1065658
2323;13446;Y;272;1079702
17518;204577;N;77;1029856
8989;151103;Y;292;1018868
3680;7819;Y;438;1028821
9218;130775;Y;364;1063193
4419;29237;Y;316;1080240
965;49142;Y;675;1031586
445;63749;N;52;1012208
7250;60825;Y;338;1074192
2605;51549;N;401;1064802
10450;152223;Y;419;1099167
3400;33503;Y;188;1096865
6046;127635;Y;953;1099457
3893;29499;Y;477;1062129
4866;118652;Y;542;1045421
7301;118263;Y;444;1044316
2829;41036;Y;323;1068585
1960;106203;N;579;1041543
3241;55377;Y;328;1068908
4825;4142;Y;360;1063826
1409;40702;Y;102;1050270
6332;96729;Y;253;1018804
2044;42991;;375;1051933
9542;122591;;939;1006895
10566;94526;N;78;1067996
5840;70327;Y;399;1065176
954;43483;N;229;1099809
3765;115997;Y;740;1023560
8314;66442;Y;299;1092362
5955;93835;Y;95;1043716
5094;116399;Y;949;1006355
24355;109079;N;389;1058634
7426;74938;N;197;1072769
837;24214;Y;579;1047813
8921;13391;N;715;1022085
26228;227534;N;285;1013637
276;26019;Y;671;1025450
11776;129144;Y;598;1039662
3448;62763;Y;213;1085125
119;36522;Y;734;1020654
810;21102;Y;316;1075063
7103;867;Y;184;1093010
3215;35942;Y;98;1093750
6911;9889;Y;206;1037204
9709;105449;Y;391;1076818
1373;89458;Y;957;1006045
6507;87602;Y;587;1030459
7853;78176;N;29;1079901
6656;109363;N;425;1011348
1841;72966;Y;456;1049712
17406;195539;Y;326;1012968
4614;64709;Y;260;1094780
1374;74574;Y;16;1037615
6934;30676;N;210;1079829
14341;118914;N;386;1059135
8317;153806;N;7;1011867
478;13792;Y;1823;1097727
4028;72636;N;183;1095539
1608;73493;N;799;1018876
1404;64076;N;239;1095750
6010;80258;Y;398;1065400
1897;68729;Y;459;1049316
3287;48251;Y;257;1084794
28210;304733;Y;122;1023203
15686;17552;N;286;1052091
1491018;213046;Y;65;1000806
2160;42348;N;217;1075775
3238;41594;Y;240;1087680
4106;19232;Y;351;1087305
1253;36027;Y;307;1072068
2941;55251;N;338;1074808
1371;40472;N;404;1048518
2465;2443;Y;217;1085698
43914;322118;Y;58;1008525
31076;28758;N;26;1017441
13581;14058;Y;145;1040414
20416;309713;Y;139;1041041
7313;49735;N;227;1096045
11025;131309;N;583;1020217
29852;258826;Y;378;1098579
7034;126493;Y;107;1012084
1997;33818;Y;362;1053411
10384;103739;N;390;1058318
5653;67607;N;372;1052334
515;50282;Y;234;1095886
20495;267986;N;139;1069724
465;78438;Y;884;1009493
4210;45014;Y;389;1066737
1640;64559;Y;865;1014525
11532;46173;N;322;1078625
2646;61324;N;245;1070154
4473;63337;Y;630;1029187
740005;248598;N;788;1000865
3068;92209;N;284;1041591
7646;144084;Y;948;1013460
945;4854;Y;521;1047551
4242;153478;Y;853;1002382
8431;119375;Y;123;1003690
5125;92966;Y;692;1027863
1685;67696;Y;1413;1097950
2226;64081;Y;661;1039433
2386;8097;Y;659;1034231
10051;69849;Y;413;1054795
8584;209957;N;883;1009587
5550;90673;N;336;1047639
2876;52242;N;249;1071333
8507;155243;Y;176;1008238
3313;143151;Y;723;1024845
4747;43025;Y;223;1083110
15401;213504;Y;390;1008964
2433;69479;Y;614;1024993
14019;127341;Y;154;1053285
9446;94367;N;379;1060776
1772;72834;Y;313;1081372
5375;63215;N;263;1083144
2706;83659;Y;207;1055029
12936;126727;Y;124;1036628
2713;36495;Y;279;1077997
7875;171747;Y;542;1016032
1315;34458;Y;237;1087910
15367;233815;Y;400;1015156
1264;685;Y;367;1052491
886;36297;Y;345;1055753
1305;53858;Y;307;1091691
6386;63489;Y;252;1072486
13057;128849;Y;591;1036058
46097;338528;Y;300;1045377
17064;257743;N;226;1006863
3824;51792;Y;354;1071852
467772;413597;N;299;1000531
28887;365948;Y;589;1098668
11580;118685;N;66;1036939
4042;81259;Y;242;1099681
13912;127305;Y;211;1090079
14685;177531;Y;172;1024292
13874;68439;Y;121;1049703
3280;17641;N;390;1066560
11099;78815;Y;580;1026121
2904;61547;Y;258;1094860
14544;178462;Y;947;1007882
2237;62328;Y;325;1058938
608;64271;Y;346;1073340
1299;7263;Y;370;1050840
48045;444257;N;27;1015438
1183;5396;N;338;1074954
19377;274557;Y;192;1003767
23608;229578;N;550;1013826
9926;6983;N;367;1084185
3562;62503;N;277;1093432
3961;43644;Y;236;1079222
5747;132168;Y;548;1019375
2887;20896;N;189;1095251
3936;9786;Y;533;1035712
1639;3944;Y;362;1070515
751;28664;Y;320;1069983
5981;105767;Y;284;1031261
3154;54299;Y;290;1092124
11254;83218;Y;148;1030456
8097;120787;N;429;1045977
3062;51869;Y;744;1029454
9967;155253;N;96;1009360
3147;64809;N;365;1084676
1700;70184;Y;308;1071887
3882;95247;Y;14;1032708
14270;172917;Y;1034;1005531
3043;50883;N;61;1092469
5264;136436;Y;657;1034357
13384;102917;N;454;1066191
653;48999;Y;493;1045669
3927;71306;Y;348;1048787
5431;61896;N;425;1045423
7834;74713;N;123;1088585
6179420667;469459;Y;636;1000584
4978;82322;Y;481;1052278
14675;107296;Y;260;1073711
8856;134074;Y;328;1014684
5138;717;Y;691;1028044
3234;50552;Y;352;1087147
9870;121396;Y;426;1046301
5249;87988;Y;58;1009551
1097;20686;N;274;1067654
1837;15373;Y;82;1003785
1409;1815;Y;217;1093861
7523;14387;Y;35;1072563
739;33328;Y;306;1062532
5665;65548;Y;292;1074831
28201;207352;Y;647;1027756
13436;124127;N;633;1036355
7590;67061;Y;12;1082126
2700;4181;Y;368;1062527
9642;128809;Y;622;1037487
16597;140522;Y;59;1088821
335;51778;Y;575;1037657
5232;92445;Y;767;1013302
21960;264728;N;486;1010398
1014;77488;Y;1177;1002363
15538;98208;N;129;1066653
10665;77306;Y;169;1051531
2089;30773;N;201;1094698
8304;12887;Y;176;1005677
1277;47219;N;404;1064081
3196;110391;Y;596;1035593
5013;45982;Y;361;1070719
27015;26065;Y;96;1024796
1561;56104;Y;872;1097664
9713;13693;N;464;1064299
3070122;499178;Y;71;1000776
2036;49534;N;24;1092662
14128;274611;N;173;1041907
12282;274578;Y;402;1024052
4451;50051;Y;217;1089890
4980;72283;N;348;1066023
9204;194584;Y;804;1015304
884;25973;N;201;1083123
1773;45748;N;200;1083231
1821;45354;Y;423;1070529
4491;36482;Y;207;1080592
3982;24996;Y;509;1048853
44132;381477;N;9;1068055
2300;28157;N;207;1094436
9053;101668;Y;469;1041741
769;34578;Y;232;1074459
15113;158138;Y;341;1074198
37208;3704;N;428;1021398
1586;17703;Y;372;1082166
8598;110207;Y;437;1058144
14383;188065;N;781;1016643
6903;109922;Y;420;1046900
3352;76903;N;602;1045436
3061;51263;Y;299;1083266
11086;335859;Y;639;1010792
1795;47701;Y;347;1097786
8817;154047;N;15;1064424
5588;102683;N;619;1040676
7349;12099;Y;701;1026887
10746;79586;Y;256;1078215
6435;475;Y;358;1085853
5857;3333;N;2;1036470
3955;43519;Y;337;1075109
1330;78177;Y;724;1016283
1345;37306;Y;374;1021738
7490;101174;Y;413;1015955
11115;177147;N;752;1018955
2306;93915;Y;283;1026098
3073;143587;Y;1404;1000768
3253;61242;Y;620;1033543
1520;39257;Y;414;1054701
1824;12371;N;195;1097033
1972;18104;Y;454;1066136
13535;141544;Y;49;1079185
4904;91692;Y;190;1021384
8030;73358;Y;232;1027561
708;38578;Y;241;1092158
2694;37425;Y;302;1063171
18128;118663;Y;169;1088143
6781;112293;Y;21;1084554
832;31081;Y;215;1093995
8799;135821;Y;205;1091152
9853;92204;Y;215;1048803
3037;7602;Y;610;1029090
6092;83229;Y;224;1093474
1417;29305;Y;203;1082159
6300;47502;Y;69;1071486
7415;140434;N;447;1039159
4863;55096;N;304;1092000
2309;89812;N;956;1098751
3151;62914;Y;228;1047019
14459;97538;N;407;1073223
1038;31913;Y;50;1009450
3360;81045;N;621;1037681
14807;217811;Y;768;1021521
2038;13107;N;302;1072831
23308;253117;Y;41;1025168
8980;180287;Y;102;1020487
20357;19218;N;342;1052504
1002;26991;Y;205;1081488
15554;186561;Y;132;1053950
5423;74978;Y;842;1020588
2763;41062;Y;370;1062073
4878;669;N;349;1065887
1086;88064;Y;632;1036450
4436;55793;Y;399;1074994
9383;108324;N;45;1012231
15525;143641;Y;449;1043860
4778;71963;Y;180;1042439
23448;118593;Y;-1;1091198
11203;135544;Y;742;1020069
1235028;186933;Y;601;1000484
4651;89385;Y;246;1015063
4173;62953;Y;271;1054044
16702;158056;N;384;1065085
3900;46149;N;240;1073005
3059;129756;Y;94;1000187
518;33645;Y;301;1073094
707;26181;N;300;1073284
140;3278;Y;1727;1097792
3414;6275;Y;546;1044970
14168;101326;Y;374;1058995
7963;125285;N;326;1008029
6790;124704;Y;840;1015853
5724;48808;Y;6;1069986
3617;107597;N;106;1015297
247;21926;Y;81;1055090
10523;92034;N;375;1081258
14936;1258;N;345;1087873
242;14276;Y;61;1077287
5855;177347;Y;588;1027447
1795;46399;N;409;1055446
2294;39947;Y;205;1091197
9170;106006;Y;54;1051619
4854;62777;N;309;1082814
5398;50427;Y;687;1028628
2720;71645;Y;98;1072960
2857;3951;Y;184;1086948
8277;13226;Y;559;1023643
769;67997;Y;568;1031489
33874;245321;Y;125;1005898
14800;210146;Y;716;1034618
2576;79053;N;543;1052085
11178;151721;N;369;1007178
4935;47824;N;283;1066452
1896;4144;N;39;1024931
1115;33769;N;186;1095387
6358;71798;N;415;1019034
2309;28348;N;221;1076975
8628;78148;Y;290;1093164
777;95653;N;961;1005878
4098;52495;Y;379;1068018
1508;39707;Y;359;1063936
20071;240977;N;244;1004435
5181;70015;N;253;1071820
3499;36212;Y;192;1097141
1406;71134;;701;1017946
3910;111872;Y;454;1006273
4377;126937;Y;823;1016955
7818;113273;N;447;1056458
3679;139689;Y;823;1016905
3165;30892;Y;183;1087180
6247;35852;Y;430;1069473
2468;38854;Y;259;1094807
19601;229275;N;225;1024977
1568;32517;Y;240;1072808
2765;34793;Y;274;1067677
9910;122117;Y;686;1019432
4405;8644;Y;62;1058803
2332;52219;N;411;1047746
5167;51339;N;308;1083254
2271;118975;N;411;1097925
4974;5535;N;330;1076837
3430;42062;Y;324;1069297
3610;90418;Y;776;1017008
4016;43714;Y;10;1097510
243;26871;N;246;1086777
9378;49225;N;57;1065979
658;37703;Y;82;1079526
4229;72654;Y;205;1008764
866;31554;Y;235;1095829
4003;10695;Y;205;1081610
2678;56491;Y;258;1090445
4336;43717;Y;318;1060602
2889;47803;Y;427;1053042
8057;80774;N;633;1030572
7086;76391;N;367;1084196
2582;54491;Y;135;1040207
4106;93294;Y;601;1039288
2452;109576;Y;825;1014138
18149;178592;Y;376;1018072
722;50352;Y;197;1091941
1396;16968;N;296;1086133
1110;40517;N;373;1052293
10786;136028;Y;589;1023850
311;69005;Y;48;1078280
1875;35054;Y;449;1066885
2834;84787;Y;819;1011872
8701;98583;Y;234;1032642
7582;142617;;28;1070369
4835;85735;Y;445;1050970
280;15461;N;520;1036868
8471;93361;N;332;1057683
16265;164402;Y;420;1053865
3567;5526;;204;1082956
3562;32447;N;261;1083896
3590;4799;Y;165;1085737
1961;27668;Y;204;1081929
939;33784;Y;456;1058686
1566;42641;N;399;1049020
4709;61033;N;47;1058526
13019;99071;N;487;1060435
4408;95725;N;734;1032390
4644;46435;Y;267;1081507
6750;59035;Y;264;1089814
1962;62488;Y;599;1045792
2955;41695;Y;340;1074538
6285;86179;N;96;1019141
1778;35965;Y;103;1080413
22001;214306;Y;176;1039978
10517;77115;Y;286;1093424
1214;35932;Y;55;1044115
2661;58393;Y;224;1060976
8545;14442;N;188;1007231
7266;117834;N;334;1039314
7261;106202;Y;460;1042712
1635347;326884;Y;934;1001149
1684;31758;Y;206;1092773
7599;9374;Y;270;1056705
3883;65852;Y;367;1052821
19921;124993;Y;39;1029790
8555;148701;N;8;1004154
6651;339447;Y;773;1025869
41744;218665;N;147;1034633
1175;69219;Y;840;1011091
4758;63926;;320;1090351
7608;94388;Y;418;1071411
5306;170323;Y;603;1039147
442;54061;Y;296;1073923
3596;99081;Y;434;1022429
2071;5228;Y;80;1069461
966;79385;Y;681;1037758
4969;103411;Y;212;1036843
42141;376735;Y;114;1013774
3257;4706;Y;315;1080567
4541;64999;;156;1067028
1224;30706;Y;258;1090426
6453;117043;Y;606;1038970
2085;30115;Y;237;1073415
3165;151743;Y;690;1003749
3741;104662;N;613;1025054
4058;64186;Y;418;1047102
3195;43801;N;243;1087418
4890;69085;Y;182;1050865
5922;6838;N;284;1045940
4771;81973;Y;369;1069535
2185;45308;Y;456;1049692
27393;221241;N;437;1042229
24087;195067;Y;412;1036077
4584;31405;Y;247;1086560
7372;80656;N;713;1025770
327;98573;Y;1494;1000530
8207;60979;N;310;1061843
5247;97952;Y;585;1036545
9317;121601;Y;551;1034165
18305;198479;N;75;1009552
8319;93274;N;486;1060695
6893;85941;Y;178;1029074
1482;44235;Y;405;1048435
3657;57733;Y;401;1074452
8142;173268;Y;130;1002368
2599;7052;Y;628;1026236
4455;44865;Y;299;1081373
13654;147878;Y;919;1012158
4318;84059;N;158;1055021
1951;34453;Y;216;1078074
4508;112219;N;934;1011595
3134;80273;Y;681;1020043
5606;93828;N;344;1006892
16381;185323;N;371;1024985
6884;102076;Y;526;1042288
4353;40302;Y;253;1085528
3029;62669;Y;305;1044293
10044;131967;Y;431;1069338
5684;25836;Y;494;1058916
3852;62574;Y;442;1051375
1226;62187;Y;650;1027448
4339;50572;N;141;1010796
39;36398;Y;631;1031044
12025;168721;Y;224;1014497
1380;30413;N;277;1067174
8871;93766;N;196;1070486
14623;188777;Y;162;1037640
2025;66495;Y;605;1004969
4369;45148;Y;269;1094334
2889;50704;N;453;1055698
7764;63796;N;345;1055757
1456;26707;Y;263;1083066
5354;46764;Y;111;1097162
2985;28085;Y;198;1084338
7812;132716;Y;489;1051324
6316;86464;N;182;1094618
6898;65557;N;541;1045467
18220;193812;Y;43;1013945
21550;244729;Y;70;1012979
1495;68712;Y;1180;1003577
27173;227175;N;29;1045812
10493;125647;Y;571;1037978
931;65217;N;260;1036822
9842;163407;Y;276;1052994
8695;71254;N;148;1085611
8412;6149;N;202;1082347
11926;92738;Y;610;1029057
9324;52432;Y;246;1098733
1481;3526;Y;103;1055495
16934;181641;Y;61;1044774
280;20361;Y;219;1077369
2761;34055;N;318;1060545
13645;67692;Y;400;1074689
368;74538;Y;756;1014578
7640;123054;Y;456;1049654
5947;97061;Y;379;1033390
2015;89606;Y;820;1022190
10764;9084;Y;457;1065739
1707;68663;Y;70;1020951
673;42334;Y;352;1087130
11038;203441;Y;499;1006659
5803;93181;Y;585;1040940
11985;76316;Y;171;1068843
6786;174156;Y;934;1011630
526;50252;N;154;1083113
9321;66471;Y;327;1058471
2065;4745;Y;428;1052930
4095;50345;Y;431;1059493
3486;2858;Y;490;1045981
14147;145691;N;929;1007648
6280;7676;N;365;1070180
21542;255131;Y;979;1012210
6502;100856;Y;249;1040754
25685;334963;Y;85;1009204
1302;33466;Y;160;1075114
7615;141536;N;559;1013699
2627;47395;N;428;1052974
7582;29291;Y;449;1050581
401;127374;Y;890;1009250
9014;166731;Y;662;1026276
9099;192553;Y;349;1098005
2516;37625;N;215;1090163
9481;119528;Y;418;1029455
8059;67517;Y;499;1043504
5437;106277;Y;499;1057876
20981;196673;Y;479;1027309
4619;44182;Y;312;1082024
5953;129766;Y;138;1017920
9404;88341;Y;504;1044631
4666;5351;Y;217;1089873
9849;92304;N;340;1056421
6252;129479;N;216;1072549
778;35857;Y;181;1093278
8964;140111;N;369;1005133
15640;107909;Y;243;1026938
1199;67679;Y;953;1013299
7598;83207;N;70;1087399
1668;62438;Y;555;1039357
17706;40961;N;241;1011069
3531;96325;Y;461;1064941
13221;137406;Y;732;1032819
9644;55902;Y;458;1042978
3110;41537;Y;220;1089525
24835;231199;N;254;1003294
766;33893;Y;215;1082246
1200;36619;Y;212;1096472
8773;108262;N;62;1038001
8796;169941;Y;588;1027469
1042;45427;N;419;1046997
4144;41685;Y;308;1062177
6393;55479;Y;672;1032662
6072;50955;Y;342;1055188
6083;39225;Y;529;1041999
10586;195975;Y;483;1040277
18792;189609;N;206;1039670
